osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Distance
osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Error
130633772,way,Shopping,Discovery Shopping Mall,探索购物中心,Bali,115.1676926625,-8.7280555875,Discovery Shopping Mall,,,,Error
4180116589,node,Shopping,Discovery Shopping Mall,探索购物中心,Bali,115.1672698,-8.7296983,Discovery Shopping Mall,,,,Error
25120719,way,Shopping,Jalan Petitenget,佩提滕根街,Bali,115.155946287302,-8.67814026349206,Jl.  Petitenget,,,,Error
166735156,way,Shopping,Jalan Seminyak,水明漾街,Bali,115.1668078375,-8.6858417,Jalan Raya Basangkasa,,,,Error
4414250726,node,Shopping,Krisna Oleh Oleh Khas Bali,Krisna Oleh Oleh Khas Bali本土超市,Bali,115.1782319,-8.7420809,Krisna Oleh Oleh Khas Bali,,,,Error
260884085,way,Shopping,Lippo mall,力宝百货,Bali,115.166444783333,-8.73528765,Lippomall Kuta,,,,Error
3173930847,node,Shopping,Matahari,太阳百货,Bali,115.2173492,-8.6699369,Matahari,,,,Error
391619140,way,Shopping,Pura Tirta Empul Market,圣泉寺市场,Bali,115.31550745,-8.41620493333333,,,,,Error
4179897521,node,Shopping,Seminyak Square,水明漾广场,Bali,115.1572065,-8.6838117,Seminyak Square,,,,Error
4376967778,node,Shopping,Tegallalang Rice Terraces Market,德格拉朗梯田街边市场,Bali,115.27858,-8.4334223,Tegalalang Rice Terrace,,,,Error
2385574277,node,Shopping,Ubud,乌布市场,Bali,115.2627842,-8.5073222,Ubud Market,,Q210654,,0.052073636972911765
25787548,way,Shopping,Amarin plaza,亚曼利购物商场,Bangkok,100.541256916667,13.7437232833333,Amarin Plaza,,Q4740292,,0.010104215494955358
25506367,way,Shopping,central chitlom department store,chitlom中心购物商圈,Bangkok,100.544531678571,13.7445182,Central Chidlom,,,,Error
157482067,way,Shopping,Central World Plaza,中央世界购物广场,Bangkok,100.538648602,13.746335826,CentralWorld,,,,Error
4155852093,node,Shopping,Chatuchak Weekend Market,加都加周末市场,Bangkok,100.5510442,13.7996631,Chatuchak Weekend Market,,Q1068311,,0.04532054918739757
268632501,node,Shopping,Damnoen Saduak Floating Market,丹嫩沙多水上市场,Bangkok,99.9600917,13.51908,Damnoen Saduak Floating Market,,Q13014948,丹能莎朵水上市場,0.09631455339070871
3278158561,node,Shopping,empire tailors,皇家裁缝,Bangkok,100.553462,13.741803,Empire Tailors,,,,Error
157515536,way,Shopping,Gaysorn Plaza,盖颂广场,Bangkok,100.540669585,13.745063145,Gaysorn,,,,Error
200980891,way,Shopping,Jim Thompson Thai Silk,吉姆·汤普森泰国丝绸,Bangkok,100.53350585,13.73039275,บริษัทอุตสาหกรรมไหมไทย จำกัด,,,,Error
230903171,way,Shopping,King Power Duty Free Shop（Bangkok Downtown）,泰国王权免税店（曼谷市区店）,Bangkok,100.538188190476,13.7601154761905,King Power 皇权免税店,,,王权免税购物中心,Error
4410789191,node,Shopping,King Power Suvarnabhumi,皇权免税店（素万那普机场店）,Bangkok,100.7501465,13.6924646,,,,,Error
342182317,way,Shopping,River City Complex,河城购物中心,Bangkok,100.51332886,13.73032588,River City Shopping Complex,,,,Error
4157428192,node,Shopping,Sampeng Lane Market,萨彭巷市场,Bangkok,100.5029948,13.7438179,Sampeng Lane Market,,,,Error
25701334,way,Shopping,Siam Center,暹罗中心,Bangkok,100.53298675625,13.74624910625,Siam Center,,Q913929,,0.03333504433310059
2203974487,node,Shopping,Sukhumvit,素坤逸下城,Bangkok,100.5650732,13.7338401,สุขุมวิท,,,,Error
1969566860,node,Shopping,Tesco Lotus,易初莲花/乐购超市（披耶泰路）,Bangkok,100.5302845,13.7331589,Tesco Lotus,,,,Error
31141613,way,Shopping,The Platinum Fashion Mall,白金时尚购物中心,Bangkok,100.540029057895,13.7499600526316,The Platinum Fashion Mall,,,水門市場,Error
1974678186,node,Shopping,Adorn with Studio Naenna,娜娜纺织品工作室,Chiang Mai,98.953024,18.8193271,Studio Naenna,,,,Error
1641043320,node,Shopping,Baan Tawai,半他崴木器市场,Chiang Mai,98.9475923,18.6877055,บ้านถวาย,,,,Error
233741339,way,Shopping,Bann Thawai?,半他崴木器市场,Chiang Mai,98.96617922,18.79809747,Baan Thai,,,,Error
2117270441,node,Shopping,Big C,Big C超市,Chiang Mai,99.033502,18.7689097,Big C ดอนจั่น,,,,Error
3107122236,node,Shopping,Big C,,Chiang Mai,98.9443545,18.9528685,Big C Mini,,,,Error
3490774894,node,Shopping,Big C,,Chiang Mai,99.0219696,18.7982929,Big C,,,,Error
77088773,way,Shopping,Big C,,Chiang Mai,98.9623105642857,18.7432217357143,Big C,,,,Error
189469591,way,Shopping,Big C,,Chiang Mai,98.914422025,18.6679703625,Big C,,,,Error
384456229,way,Shopping,Big C,,Chiang Mai,98.97644305,18.777194525,Big C Mini,,,,Error
444091640,way,Shopping,Big C,,Chiang Mai,98.982136275,18.817730225,Mini Big C,,,,Error
58002192,way,Shopping,Big C,,Chiang Mai,99.02235275,18.7984230625,Big C Extra,,,,Error
892755491,node,Shopping,Boots,博姿商场,Chiang Mai,99.0022848,18.7949332,Charoensilpa custom boots,,,,Error
87710118,way,Shopping,Central Airport Plaza,机场购物中心,Chiang Mai,98.9753956472222,18.7688415138889,เซ็นทรัลพลาซ่า เชียงใหม่ แอร์พอร์ต,,,,Error
317626934,way,Shopping,Central Festival,中心百货商场,Chiang Mai,99.01813758125,18.8062528875,,,,,Error
254011801,way,Shopping,Central Festival,中心百货商场,Chiang Mai,99.01816264,18.80713188,เซ็นทรัล เฟสติวัล เชียงใหม่,,,,Error
5376193,relation,Shopping,Kad Suan Kaew Shopping Centre,尚泰开奥购物中心,Chiang Mai,98.9753573914893,18.7956686468085,ห้างสรรพสินค้ากาดสวนแก้ว,,,,Error
249154472,way,Shopping,MAYA Lifestyle Shopping Center,玛雅购物中心,Chiang Mai,98.9673127857143,18.802294,เมย่า,,,,Error
342886913,way,Shopping,Nimmana Haeminda Road,宁曼路,Chiang Mai,98.9665543315789,18.7977757842105,ถนนนิมมานเหมินทร์,,,,Error
442657700,node,Shopping,Rimping Super Market,邻宾超市（Nim City旗舰店）,Chiang Mai,99.0058788,18.7834341,Rimping Supermarket,,,,Error
335541194,way,Shopping,Think Park,思绪公园,Chiang Mai,98.96741734,18.80113532,Think Park,,,,Error
1584310003,node,Shopping,Vila Cini,维拉西尼,Chiang Mai,99.03891,18.7786495,Vila Cini,,,,Error
89039067,way,Shopping,Warorot Market,瓦洛洛市场,Chiang Mai,99.0005487555556,18.7902752888889,ตลาดวโรรส,,,,Error
4285825592,node,Shopping,Bát Tràng,巴查陶艺店,Hanoi,105.9126548,20.9753294,Bát Tràng,en:Bát Tràng,Q27942322,缽塲村,Error
120409031,way,Shopping,Big C Hanoi,Big C（河内店）,Hanoi,105.792349485714,21.0077667285714,Big C commercial center,,,,Error
4489385889,node,Shopping,Night Market,河内夜市,Hanoi,105.8509571,21.0335078,Chợ đêm Hàng Đào – Đồng Xuân,,,,Error
339940207,way,Shopping,Parkson Keangnam,江南百盛,Hanoi,105.784040785714,21.0176453857143,Keangnam Hanoi Landmark Tower,en:Keangnam Hanoi Landmark Tower,,,Error
399558867,way,Shopping,Times City,时代城市,Hanoi,105.868248125,20.9956769125,Times City,,,,Error
4533056913,node,Shopping,Trang Tien Plaza,场钱购物中心,Hanoi,105.853297,21.024813,Tràng Tiền Plaza,vi:Tràng Tiền Plaza,Q7833421,钱场购物中心,0.03332683940107879
4171931890,node,Shopping,Vincom Mega Mall Royal City,皇家城市地下商场,Hanoi,105.8153722,21.0027427,Vincom Mega Mall,,,,Error
1394975639,node,Shopping,Ali Muhiddin Haci Bekir,阿里糖果铺,Istanbul,29.0236835,40.9902467,Ali Muhiddin Hacı Bekir,,,,Error
3104180391,node,Shopping,Hafiz Mustafa 1864,哈菲兹·穆斯塔法 1864,Istanbul,28.9756509,41.0146124,Hafiz Mustafa 1864,,,,Error
2246604104,node,Shopping,Hafiz Mustafa 1864,哈菲兹·穆斯塔法 1864,Istanbul,28.9732683,41.0160024,Hafiz Mustafa 1864,,,,Error
151790453,way,Shopping,Haseki Hamam Carpet & Kilim Sales Store,Haseki地毯店,Istanbul,28.978869825,41.006953325,Haseki Hürrem Hamamı,tr:Haseki Hamamı,,,Error
152274167,way,Shopping,Kanyon,峡谷,Istanbul,29.0110652888889,41.0782743111111,Kanyon,,Q1593303,,0.03616068816049816
329227859,way,Shopping,Sahaflar Bazaar,Sahaflar商场,Istanbul,28.96620985625,41.010251675,Sahaflar Çarşısı,,,,Error
329227859,way,Shopping,Sahaflar Çarşısı,二手书市场,Istanbul,28.96620985625,41.010251675,Sahaflar Çarşısı,,,,Error
228374153,way,Shopping,Tezgah Alley,板凳巷,Istanbul,28.95396585,41.0174793833333,Tezgahçılar Sokak,,,,Error
372712350,way,Shopping,Cheju Underground Shopping Street,济州市中央路地下商街,Jeju,126.524772682353,33.5131373823529,Underground shopping street,,,,Error
372712350,way,Shopping,Chilsungro Shopping Town,七星路商业街,Jeju,126.524772682353,33.5131373823529,Underground shopping street,,,,Error
371656275,way,Shopping,E-Mart,易买得,Jeju,126.5211498,33.5179527,이마트 제주점,,,,Error
278023980,way,Shopping,E-Mart,易买得,Jeju,126.5090924,33.2481357333333,이마트 E Mart,,,,Error
356434618,way,Shopping,ETUDE HOUSE,伊蒂之屋,Jeju,126.93705755,37.556934075,ETUDE HOUSE,,,,Error
353211436,way,Shopping,Jeju 5-day market,济州五日集市,Jeju,126.528262785714,33.511901147619,(주)제주공설종합시장 (Jejugongseoljonghap Market),,,,Error
1904543636,node,Shopping,Jeju City Hall,济州市厅大学路,Jeju,126.5314231,33.4997134,제주시청 (Jeju City Hall),,,,Error
368868542,node,Shopping,Jeju East Traditional Market,东门市场,Jeju,126.5258075,33.5115176,동문재래시장 (Dongmunjaerae Market),,,,Error
372302163,way,Shopping,Jeju Folk Five-Day Interval Market,济州民俗五日市场,Jeju,126.530031118182,33.5003598454545,제주벤처마루,,,,Error
143197620,way,Shopping,Korea Ginseng,正官庄(莲洞店),Jeju,127.4961657125,36.1002534625,금산수삼센타 (Geumsan Ginseng Centre),,,,Error
3759813171,node,Shopping,Lotte Duty Free Store,乐天免税店,Jeju,126.4867304,33.4907397,롯데시티 호텔,,,,Error
250718035,way,Shopping,The Shilla Duty Free,新罗免税店,Jeju,126.408162911111,33.2473500944444,신라호텔 (Hotel Shilla),,,,Error
374039423,way,Shopping,The Shilla Duty Free Jeju,新罗免税店（济州店）,Jeju,126.487526955556,33.4862272555556,신라면세점,,,,Error
181543132,way,Shopping,1 Utama,万达广场,Kuala Lumpur,101.615846628571,3.15040087142857,One Utama (new wing),,Q209013,,0.06676867677986462
390547190,node,Shopping,Avenue K,K街,Kuala Lumpur,15.7876636,59.6308866,,,,,Error
190885802,way,Shopping,Berjaya Times Square,时代广场,Kuala Lumpur,101.710909094444,3.1420741,Berjaya Times Square,en:Berjaya Times Square,Q820738,成功时代广场,0.002903002633130106
337183425,way,Shopping,Capsquare,开普广场,Kuala Lumpur,101.699944971429,3.1539356,6Capsquare,,,,Error
23768012,way,Shopping,Central Market,中央市场,Kuala Lumpur,101.695455375,3.145729625,Pasar Seni,,Q1041262,中央艺术坊,0.011550050517268755
4395697089,node,Shopping,Chow Kit Market,秋吉市场,Kuala Lumpur,101.6993784,3.1647106,,,,,Error
280182952,way,Shopping,Imbi Plaza,燕美广场,Kuala Lumpur,101.71114928,3.14367432,Plaza Imbi,,,燕美广场,Error
25385816,way,Shopping,Mid Valley Megamall,谷中城,Kuala Lumpur,101.677357211765,3.11728152352941,Mid Valley Megamall,en:Mid Valley Megamall,Q1481063,谷中城,0.09366874164471589
341826385,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5477682,3.0855333,Pasar Malam,,,,Error
341826394,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5344498,3.0498702,Pasar Malam,,,,Error
341826434,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5621264,3.0744302,Pasar Malam,,,,Error
361351323,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5162165,3.0453345,Pasar Malam,,,,Error
362381577,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.5195607,3.0375715,Pasar Malam,,,,Error
405211749,node,Shopping,Pasar Malam,巴刹马拉姆,Kuala Lumpur,101.8265881,2.9699526,Pasar Malam,,,,Error
28271276,way,Shopping,Pavilion KL,吉隆坡购物中心,Kuala Lumpur,101.713023566667,3.14923937777778,Pavilion Kuala Lumpur,en:Pavilion Kuala Lumpur,,柏威年广场,Error
122455069,way,Shopping,Royal Selangor,皇家雪兰莪锡器,Kuala Lumpur,101.726887108333,3.14614771944444,Royal Selangor Golf Club,,,,Error
190885799,way,Shopping,Starhill Gallery,升禧画廊,Kuala Lumpur,101.7138694125,3.14758158125,Starhill,,Q922702,升禧广场,0.09404589616520194
28271256,way,Shopping,Sungei Wang Plaza,金河广场,Kuala Lumpur,101.711186257143,3.14496944285714,Plaza Sungei Wang,,Q3503888,金河广场,0.018628759910185762
133076254,way,Shopping,Sunway Pyramid Shopping Center,双威金字塔购物中心,Kuala Lumpur,101.607110540541,3.07258149189189,Sunway Pyramid Mall,,,双威金字塔购物中心,Error
23034336,way,Shopping,SURIA KLCC,阳光广场,Kuala Lumpur,101.711890765972,3.15781166944445,Suria KLCC,en:Suria KLCC,Q1306924,阳光广场,0.018133616696495845
107998480,node,Shopping,The Curve,曲线广场,Kuala Lumpur,-76.41846,41.245592,,,,,Error
4481178393,node,Shopping,Avanti,阿凡提百货,Kyoto,135.7602573,34.9835518,Avanti Mall Kyoto,,,,Error
205748651,way,Shopping,Daimaru Shinsaibashi,大丸百货(京都店),Kyoto,135.761858141667,35.004421375,Daimaru,,,,Error
4370742886,node,Shopping,Family Mart,全家,Kyoto,135.6794068,35.0191263,family mart,,,,Error
2367201313,node,Shopping,Kyoto Handicraft Center,京都手工艺品中心,Kyoto,135.7802525,35.0175601,京都ハンディクラフトセンター (Kyoto Handicraft Center),,,,Error
601838668,node,Shopping,Kyoto station,京都站,Kyoto,135.7608735,34.9859342,京都駅ビル東第１駐車場 (Kyoto Station Building East First Parkinglot),,Q801046,,0.3453141317211046
188997958,way,Shopping,Nishijin,西阵织会馆,Kyoto,135.749117292,35.029562848,サンヴェール京都西陣 (Sunvale Kyōto Nishijin),,,,Error
4481034191,node,Shopping,Shinkyogoku mall,新京极商店街,Kyoto,135.7678453,35.0039402,Shinkyogoku Shopping District,,,,Error
1969966006,node,Shopping,Takashimaya,高岛屋京都店,Kyoto,135.6762952,34.9620238,高島屋,,,,Error
344481002,way,Shopping,Takashimaya,,Kyoto,135.768255759375,35.003079259375,髙島屋,,,高島屋,Error
4234169990,node,Shopping,Yojiya,优佳雅化妆品店（总店）,Kyoto,135.7947264,35.0220437,Yojiya Cafe,,,,Error
1097744275,node,Shopping,Abercrombie & Fitch,阿伯克比龙与菲奇,London,-0.140056,51.510095,Abercrombie & Fitch,,,,Error
692190694,node,Shopping,Algerian Coffee Stores,阿尔及利亚家咖啡店,London,-0.132251,51.512888,Algerian Coffee Stores,,,,Error
534622248,node,Shopping,Burberry Factory Shop,巴宝莉工厂店,London,-0.0511535,51.5466718,Burberry,,,,Error
931635767,node,Shopping,Camden Market,卡姆登市场,London,-0.1433097,51.5394488,Camden Market Hall,,Q1028420,,0.40319800919538845
290081125,way,Shopping,Camper（Old Bond）,看步（邦德街店）,London,-0.141307433333333,51.5091884,Camper,,,,Error
350349593,way,Shopping,Columbia Road Flower Market,哥伦比亚路鲜花市场,London,-0.06960335,51.529208175,Columbia Road Flower Market,en:Columbia Road Flower Market,,,Error
40863717,way,Shopping,Emporio Armani,阿玛尼邦德街分店,London,-0.14442826,51.51271586,Emporio Armani,,,,Error
25696035,way,Shopping,Greenwich Market,格林威治市集,London,-0.009096275,51.481559625,Greenwich Market,,,,Error
25739565,way,Shopping,Harrods,哈罗德百货,London,-0.162747980769231,51.4991368576923,Harrods,en:Harrods,Q332474,,0.08816436844728862
320420935,way,Shopping,Links of London,Links of London 珠宝店,London,-0.0957417142857143,51.5137773714286,Links of London,,,,Error
2967342479,node,Shopping,Links of London,Links of London 珠宝店,London,-0.0835837,51.5118334,Links of London,,,,Error
3310091767,node,Shopping,Links of London,Links of London 珠宝店,London,-0.1265531,51.5316288,Links of London,,,,Error
1896158174,node,Shopping,Lulu Guinness,露露·吉尼斯,London,-0.1407862,51.5095851,Lulu Guinness,,,,Error
654107285,node,Shopping,Marks & Spencer（Oxford St）,玛莎百货（牛津街店）,London,-0.1543457,51.5140601,Marks & Spencer,,,,Error
352896490,node,Shopping,Neal’s Yard Remedies,NYR护肤公司,London,-0.102157,51.5392672,Neal's Yard Remedies,,,,Error
610974580,node,Shopping,Primark（Oxford St）,普里马克（牛津街店）,London,-0.1560803,51.5135041,Primark,,,,Error
290461911,way,Shopping,Reiss（Vigo Store）,蕊丝（伦敦Vigo大街店）,London,-0.13861645,51.51020415,Reiss,,,,Error
2379150442,node,Shopping,Royal Selangor,皇家雪兰莪（伦敦店）,London,0.1187037,52.2061177,Royal Selangor,,,,Error
39814415,way,Shopping,Selfridges,塞尔福里奇百货,London,-0.15306516,51.51480702,Selfridges,en:Selfridges,Q7448348,,0.035793795249705426
1425277892,node,Shopping,Topshop,拓扑肖普,London,-0.1899287,51.5022559,Topshop,,,,Error
423517415,way,Shopping,Barneys New York,巴尼斯纽约精品店,Los Angeles,-118.358334272,34.072692928,Barneys New York,en:Barneys New York,,,Error
642708989,node,Shopping,Bloomingdale's,布鲁明黛百货公司,Los Angeles,-118.4925513,34.0135508,Bloomingdale's,,,,Error
2406440684,node,Shopping,Central Plaza Chinatown,中央广场唐人街,Los Angeles,-118.2371195,34.0652862,Central Plaza of New Chinatown,,,,Error
223357786,way,Shopping,Fashion Island,时尚岛购物中心,Los Angeles,-117.875251775342,33.6159993219178,Fashion Island,,Q1397464,,0.07320238909816701
427942808,way,Shopping,Grand Central Market,中央市场,Los Angeles,-118.249358966667,34.0510346833333,Grand Central Market,,,,Error
349378688,way,Shopping,La Brea Bakery,拉布雷亚面包店,Los Angeles,-117.92032424,33.808756345,La Brea Bakery Café,,,,Error
423889766,way,Shopping,Melrose Avenue,梅尔罗斯大街,Los Angeles,-118.34570565,34.084391975,Melrose Avenue Elementary School,,,,Error
2285787888,node,Shopping,Saks Fifth Avenue,萨克斯第五大道,Los Angeles,-118.4041372,34.0668518,Saks Fifth Avenue,,,,Error
158655901,way,Shopping,South Coast Plaza Shopping Center,南海岸购物中心,Los Angeles,-117.889147160377,33.6908699962264,South Coast Plaza,,,,Error
400585085,way,Shopping,Sunset Blvd,落日大道,Los Angeles,-118.2674279,34.0787499333333,Sunset Boulevard,,,,Error
1297648535,node,Shopping,B&H Photo-Video,B&H照相摄影,NYC,-73.9961373,40.7531288,B&H Photo,en:B&H Photo Video,,,Error
3248774699,node,Shopping,Barneys New York,巴尼斯纽约,NYC,-73.981503,40.7814164,Barneys New York,,,,Error
266217086,way,Shopping,Bloomingdale's Home,布鲁明黛百货店,NYC,-73.9671219307692,40.7622052692308,Bloomingdale's,en:Bloomingdale's,Q283383,,Error
999526131,node,Shopping,century 21,21世纪百货,NYC,-73.9818947,40.7739184,Century 21,,,,Error
1695866185,node,Shopping,century 21,21世纪百货,NYC,-74.010777,40.7107077,Century 21,,,,Error
2830623176,node,Shopping,century 21,21世纪百货,NYC,-74.0575471,40.9150954,Century 21,,,,Error
4479637590,node,Shopping,century 21,21世纪百货,NYC,-73.9812356,40.7787926,Century 21,,,,Error
195743336,way,Shopping,Fifth Avenue,第五大道,NYC,-73.97480702,40.76181534,5th Avenue,en:Fifth Avenue,Q109858,,1.0510649100463647
4283625389,node,Shopping,Henri Bendel,亨利邦杜,NYC,-73.9749459,40.762113,Henri Bendel,,,,Error
999472957,node,Shopping,JC Penny,彭尼百货,NYC,-73.9886947,40.7489397,JCPenney,,,,Error
2678783480,node,Shopping,M&M's World,M&M巧克力专卖店,NYC,-73.9844166,40.7600914,M&M'S World,,,,Error
265302069,way,Shopping,Macy's,梅西百货,NYC,-73.9890084846154,40.7508077230769,Macy's,en:Macy's Herald Square,Q6725862,,0.08964983627656625
1427521107,node,Shopping,New York Yankees Clubhouse,纽约洋基队俱乐部,NYC,-73.9833154,40.7498546,Yankees,,,,Error
118116797,way,Shopping,Saks Fifth Avenue,Saks百货,NYC,-73.9767880125,40.75795206875,Saks Fifth Avenue,en:Saks Fifth Avenue,Q2723882,,Error
158809984,node,Shopping,Soho NewYork,纽约苏活（Soho）区,NYC,-73.9987505,40.72288,SoHo,en:SoHo,,,Error
3248774691,node,Shopping,Swatch,斯沃琪（时代广场店）,NYC,-73.9790946,40.7773452,Swatch,,,,Error
265345382,way,Shopping,Tiffany & Co,蒂芙尼,NYC,-73.9737778333333,40.7625891,Tiffany & Co.,en:Tiffany & Co.,Q1066858,,Error
167923911,way,Shopping,Time Warner Center,时代华纳中心,NYC,-73.9826997,40.7682059896552,Time Warner Center,en:Time Warner Center,Q842578,,0.021215815866687495
44630832,way,Shopping,Woodbury Common Premium Outlets,Woodbury名牌折扣大卖场,NYC,-74.1239569171429,41.3169596571429,Woodbury Common Premium Outlets,,Q1439120,,0.11053057158615774
44630832,way,Shopping,Woodbury Common Premium Outlets,伍德伯里奥特莱斯,NYC,-74.1239569171429,41.3169596571429,Woodbury Common Premium Outlets,,Q1439120,,0.11053057158615774
187296989,way,Shopping,Abeno Harukas,阿倍野Harukas（近铁百货）,Osaka,135.513832714286,34.6459657857143,あべのハルカス,,Q16318627,,31.136239747930006
2702878605,node,Shopping,Daimaru,大丸百货(心斋桥店),Osaka,135.5009077,34.6738468,大丸,,,,Error
3409777236,node,Shopping,Daimaru,,Osaka,135.5007723,34.6725347,大丸,,,,Error
3409777237,node,Shopping,Daimaru,,Osaka,135.500895,34.6731306,大丸,,,,Error
1740969658,node,Shopping,Daimaru,,Osaka,135.4965394,34.7018841,大丸,,,,Error
178942581,way,Shopping,Grand Front Osaka,Grand Front大阪,Osaka,135.49481685,34.70420481,グランフロント大阪,,,,Error
1740969655,node,Shopping,Hankyu Department Store,阪急梅田本店,Osaka,135.4977866,34.7011101,阪神百貨店 梅田本店 (HANKYU HANSHIN Umeda),,,,Error
3668881125,node,Shopping,Hankyu San Bangai,阪急三番街,Osaka,135.4988474,34.7044196,阪急三番街,,,,Error
178942581,way,Shopping,ITO-YA(GRAND FRONT Osaka),伊东屋 (Grand Front大阪店),Osaka,135.49481685,34.70420481,グランフロント大阪,,,,Error
253771994,way,Shopping,JR Osaka Station City,梅田时空广场,Osaka,135.49552266,34.7011024666667,JR大阪駅桜橋口,,,,Error
1906846970,node,Shopping,MUJI,无印良品(难波店),Osaka,135.50243,34.6645755,無印良品,,,,Error
3060407062,node,Shopping,MUJI,,Osaka,135.3571656,34.7473821,無印良品,,,,Error
148650329,way,Shopping,Namba Parks,难波公园,Osaka,135.501868894783,34.6615438426087,なんばパークス,ja:なんばパークス,Q6961367,,0.028370349617521086
538718325,node,Shopping,Nipponbashi,日本桥（大阪）,Osaka,135.506168,34.666982,日本橋,ja:日本橋駅 (大阪府),,,Error
447587574,node,Shopping,Osaka Takashimaya,大阪高岛屋,Osaka,135.5009951,34.6647789,高島屋,,,,Error
4242361712,node,Shopping,Osaka Tsurumi Mitsui Outlet Park,大阪鹤见三井奥特莱斯,Osaka,135.5930746,34.7122643,,,,,Error
410957183,way,Shopping,Shinsaibashisuji shopping Arcade,心斋桥筋商店街,Osaka,135.501337033333,34.6720053777778,心斎橋筋商店街,,,,Error
151816175,way,Shopping,Tempozan Market Place,天保山集市,Osaka,135.430192718182,34.6559915363636,Tempozan Market Place,,,,Error
44388847,way,Shopping,Tenjinbashi,天神桥筋商店街,Osaka,135.51143945,34.70383305,天神橋筋商店街 (Tenjinbashi-suji Shopping Mall),,,,Error
2681858855,node,Shopping,Whity Umeda,Whity梅田地下商店街,Osaka,135.5330034,34.7461353,UMEDA,,,,Error
331047951,way,Shopping,Zipang Rinku Pleasure Town,ZIPANG大阪关西国际机场店,Osaka,135.297086033333,34.4089777439394,りんくうプレジャータウン シークル,,,,Error
278497602,way,Shopping,Carrousel du Louvre,卢浮宫卡鲁塞勒商廊,Paris,2.33383332,48.86199065,Carrousel du Louvre,fr:Carrousel du Louvre,Q2940350,,0.12990024579195092
2531553523,node,Shopping,City Pharma,城市药妆店,Paris,2.3576772,48.8260647,City Pharma,,,,Error
2656051565,node,Shopping,Fauchon,馥颂,Paris,2.3257875,48.8704469,Fauchon,,,,Error
1649702469,node,Shopping,Fauchon,馥颂,Paris,2.3256361,48.8707781,Fauchon,,,,Error
81750472,node,Shopping,Fauchon,馥颂,Paris,-97.368876,33.147559,,,,,Error
3980764069,node,Shopping,Fragonard,花宫娜,Paris,2.3316519,48.8649625,Fragonard,,,,Error
3468001142,node,Shopping,Fragonard,花宫娜,Paris,2.3293122,48.8721447,Fragonard,,,,Error
2389317628,node,Shopping,Fragonard,花宫娜,Paris,2.3584631,48.8587371,Fragonard,,,,Error
727718898,node,Shopping,Galeries Lafayette,老佛爷百货公司,Paris,2.3228065,48.8426199,Galeries Lafayette,,Q218613,,Error
69224062,way,Shopping,Galeries Lafayette,老佛爷百货公司,Paris,2.33214054705882,48.8737979156863,Galeries Lafayette Haussmann,fr:Galeries Lafayette Haussmann,Q218613,,Error
3584425121,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3298073,48.8680878,Louis Vuitton,en:Louis Vuitton,,,Error
1871182833,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3328713,48.8540971,Louis Vuitton,,,,Error
2039657538,node,Shopping,Louis Vuitton Boutique,路易威登（香榭丽舍店）,Paris,2.3005546,48.8716569,Louis Vuitton,,,,Error
793092174,node,Shopping,Banana Walk,Banana Walk,Phuket,98.2948909,7.8930862,Banana,,,,Error
4039738604,node,Shopping,Big C Jungceylon,Big C（江西冷店）,Phuket,98.3000395,7.8904337,Big C Extra,,,,Error
4039738604,node,Shopping,Boots SIS Big C Extra Phuket 2,Boots（Big C 2店）,Phuket,98.3000395,7.8904337,Big C Extra,,,,Error
413538956,way,Shopping,Central Festival Phuket,中央百货普吉购物中心,Phuket,98.3696148285714,7.8920702,Central Festival Phuket East,,,,Error
65641251,way,Shopping,Jungceylon,江西冷购物中心,Phuket,98.299776084,7.890703044,Jungceylon,,,,Error
3921137743,node,Shopping,King Power Duty Free Shop,普吉王权免税店,Phuket,98.3636124,7.8738025,King Power duty free mall,,,,Error
4292203389,node,Shopping,Phuket Town Night Market,普吉镇夜市,Phuket,98.366326,7.8805332,"Sunday market, Night market in Town, Wat Naka market",,,,Error
4292203389,node,Shopping,Phuket Weekend Market,普吉周末市场,Phuket,98.366326,7.8805332,"Sunday market, Night market in Town, Wat Naka market",,,,Error
1082365218,node,Shopping,Premium Outlet Phuket,普吉岛奥特莱斯,Phuket,98.3846631,7.9445125,Premium Outlet Phuket,,,,Error
301802397,way,Shopping,Robinson Department Store,罗宾逊百货,Phuket,98.394610325,7.877664475,Robinson Dept Store,,,,Error
301802397,way,Shopping,Robinson Department Store (Robinson Phuket),罗宾逊百货商场,Phuket,98.394610325,7.877664475,Robinson Dept Store,,,,Error
385789120,way,Shopping,Shopping Sale Karon Plaza,步行街卖场,Phuket,98.294344325,7.8450221,,,,,Error
321326472,way,Shopping,Tesco Lotus Chiang Thaley,易初莲花/乐购（邦道店）,Phuket,98.3331033,7.83979362,,,,,Error
